Date,UNIX,Crude Oil,Ethereum,EURO,Gold,Yeng,Platinum,Silver,^DJI,BITCOIN,new_cases,new_deaths
"['2019', '09', '11']",1568174400.0,55.75,181.01608276367188,1.1013457775115967,1494.4000244140625,0.009282000362873077,938.7999877929688,18.0310001373291,27137.0390625,10410.126953125,0.0,0.0
"['2019', '09', '12']",1568260800.0,55.09000015258789,181.10971069335938,1.1058276891708374,1498.699951171875,0.009247000329196453,951.7000122070312,18.041000366210938,27182.44921875,10360.546875,0.0,0.0
"['2019', '09', '13']",1568347200.0,54.849998474121094,,,1490.9000244140625,0.009247000329196453,951.2999877929688,17.43600082397461,27219.51953125,10358.048828125,0.0,0.0
"['2019', '09', '15']",1568520000.0,,197.11317443847656,1.1083402633666992,1515.0,,958.7000122070312,17.829999923706055,,10276.7939453125,0.0,0.0
"['2019', '09', '16']",1568606400.0,62.900001525878906,208.6087646484375,1.100594401359558,1503.0999755859375,0.009263000451028347,938.2999877929688,17.900999069213867,27076.8203125,10241.2724609375,0.0,0.0
"['2019', '09', '17']",1568692800.0,59.34000015258789,211.39303588867188,1.1074687242507935,1505.0999755859375,0.00926200021058321,943.2999877929688,18.016000747680664,27110.80078125,10198.248046875,0.0,0.0
"['2019', '09', '18']",1568779200.0,58.11000061035156,221.28086853027344,1.1031439304351807,1507.5,0.009248999878764153,933.7000122070312,17.795000076293945,27147.080078125,10266.4150390625,0.0,0.0
"['2019', '09', '19']",1568865600.0,58.130001068115234,218.05006408691406,1.1048502922058105,1498.4000244140625,0.009279999881982803,941.5,17.773000717163086,27094.7890625,10181.6416015625,0.0,0.0
"['2019', '09', '20']",1568952000.0,58.09000015258789,,,1507.300048828125,0.009304000064730644,941.7999877929688,17.738000869750977,26935.0703125,10019.716796875,0.0,0.0
"['2019', '09', '22']",1569124800.0,,201.9213104248047,1.1019041538238525,1521.199951171875,,951.2000122070312,18.045000076293945,,9729.32421875,0.0,0.0
"['2019', '09', '23']",1569211200.0,58.63999938964844,168.11073303222656,1.0993722677230835,1523.699951171875,0.009321000427007675,952.2999877929688,18.600000381469727,26949.990234375,8620.56640625,0.0,0.0
"['2019', '09', '24']",1569297600.0,57.290000915527344,170.8927001953125,1.1016855239868164,1532.0999755859375,0.009358000010251999,953.7999877929688,18.517000198364258,26807.76953125,8486.9931640625,0.0,0.0
"['2019', '09', '25']",1569384000.0,56.4900016784668,166.7271270751953,1.0952903032302856,1504.5999755859375,0.009289000183343887,926.2999877929688,17.961999893188477,26970.7109375,8118.9677734375,0.0,0.0
"['2019', '09', '26']",1569470400.0,56.40999984741211,174.71099853515625,1.0922753810882568,1507.5,0.00928799994289875,935.0,17.801000595092773,26891.119140625,8251.845703125,0.0,0.0
"['2019', '09', '27']",1569556800.0,55.90999984741211,,,1499.0999755859375,0.00928299967199564,931.0,17.552000045776367,26820.25,8245.9150390625,0.0,0.0
"['2019', '09', '29']",1569729600.0,,179.87220764160156,1.0942714214324951,1503.5999755859375,,938.2999877929688,17.600000381469727,,8293.8681640625,0.0,0.0
"['2019', '09', '30']",1569816000.0,54.06999969482422,177.34042358398438,1.0899657011032104,1465.699951171875,0.009260999970138073,883.4000244140625,16.898000717163086,26916.830078125,8343.2763671875,0.0,0.0
"['2019', '10', '01']",1569902400.0,53.619998931884766,180.71051025390625,1.0934937000274658,1482.0,0.009290999732911587,879.5999755859375,17.20199966430664,26573.0390625,8393.0419921875,0.0,0.0
"['2019', '10', '02']",1569988800.0,52.63999938964844,175.1993408203125,1.0963709354400635,1501.0,0.009336000308394432,888.2999877929688,17.591999053955078,26078.619140625,8259.9921875,0.0,0.0
"['2019', '10', '03']",1570075200.0,52.45000076293945,176.98500061035156,1.0975382328033447,1507.0999755859375,0.009360999800264835,889.0,17.584999084472656,26201.0390625,8205.939453125,0.0,0.0
"['2019', '10', '04']",1570161600.0,52.810001373291016,,,1506.199951171875,0.00936300028115511,881.7000122070312,17.540000915527344,26573.720703125,8151.50048828125,0.0,0.0
"['2019', '10', '06']",1570334400.0,,181.1863250732422,1.098659634590149,1513.0999755859375,,884.5999755859375,17.600000381469727,,8245.623046875,0.0,0.0
"['2019', '10', '07']",1570420800.0,52.75,182.0215606689453,1.0972130298614502,1497.699951171875,0.009324000217020512,883.2000122070312,17.457000732421875,26478.01953125,8228.783203125,0.0,0.0
"['2019', '10', '08']",1570507200.0,52.630001068115234,193.2932586669922,1.0960105657577515,1497.199951171875,0.009340000338852406,885.2999877929688,17.617000579833984,26164.0390625,8595.740234375,0.0,0.0
"['2019', '10', '09']",1570593600.0,52.59000015258789,191.65968322753906,1.0987803936004639,1506.0999755859375,0.009301000274717808,891.9000244140625,17.72800064086914,26346.009765625,8586.4736328125,0.0,0.0
"['2019', '10', '10']",1570680000.0,53.54999923706055,182.56968688964844,1.1011033058166504,1494.800048828125,0.009266999550163746,903.0999755859375,17.520000457763672,26496.669921875,8321.7568359375,0.0,0.0
"['2019', '10', '11']",1570766400.0,54.70000076293945,,,1482.699951171875,0.009213999845087528,895.5,17.461999893188477,26816.58984375,8336.5556640625,0.0,0.0
"['2019', '10', '13']",1570939200.0,,186.96090698242188,1.1030004024505615,1489.699951171875,,897.0999755859375,17.520000457763672,,8374.6865234375,0.0,0.0
"['2019', '10', '14']",1571025600.0,53.59000015258789,181.4060516357422,1.1029006242752075,1491.699951171875,,894.5999755859375,17.634000778198242,26787.359375,8205.369140625,0.0,0.0
"['2019', '10', '15']",1571112000.0,52.810001373291016,176.0135040283203,1.1034727096557617,1477.5999755859375,0.009207000024616718,884.4000244140625,17.308000564575195,27024.80078125,8047.52685546875,0.0,0.0
"['2019', '10', '16']",1571198400.0,53.36000061035156,178.02835083007812,1.107493281364441,1488.0,0.009212999604642391,886.5,17.35099983215332,27001.98046875,8103.9111328125,0.0,0.0
"['2019', '10', '17']",1571284800.0,53.93000030517578,173.621337890625,1.1127183437347412,1492.300048828125,0.009219000115990639,889.0,17.535999298095703,27025.880859375,7973.20751953125,0.0,0.0
"['2019', '10', '18']",1571371200.0,53.779998779296875,,,1488.199951171875,0.009238000027835369,892.2999877929688,17.50200080871582,26770.19921875,7988.560546875,0.0,0.0
"['2019', '10', '20']",1571544000.0,,174.92098999023438,1.1155734062194824,1495.0,,895.0,17.59000015258789,,8243.720703125,0.0,0.0
"['2019', '10', '21']",1571630400.0,53.310001373291016,172.3008575439453,1.1151753664016724,1482.4000244140625,0.00922400038689375,888.5,17.525999069213867,26827.640625,8078.203125,0.0,0.0
"['2019', '10', '22']",1571716800.0,54.15999984741211,162.4027862548828,1.112928867340088,1481.699951171875,0.009235999546945095,892.2999877929688,17.437000274658203,26788.099609375,7514.671875,0.0,0.0
"['2019', '10', '23']",1571803200.0,55.970001220703125,162.1685333251953,1.1132385730743408,1489.9000244140625,0.009217999875545502,918.4000244140625,17.517000198364258,26833.94921875,7493.48876953125,0.0,0.0
"['2019', '10', '24']",1571889600.0,56.22999954223633,181.52320861816406,1.1103955507278442,1498.9000244140625,0.009220000356435776,921.5999755859375,17.73900032043457,26805.529296875,8660.7001953125,0.0,0.0
"['2019', '10', '25']",1571976000.0,56.65999984741211,,,1499.5,0.009212999604642391,929.0999755859375,17.861000061035156,26958.060546875,9244.97265625,0.0,0.0
"['2019', '10', '28']",1572235200.0,55.810001373291016,182.66281127929688,1.1084262132644653,1490.0,0.009185999631881714,914.7000122070312,17.81599998474121,27090.720703125,9256.1484375,0.0,0.0
"['2019', '10', '29']",1572321600.0,55.540000915527344,190.3425750732422,1.1099148988723755,1487.0,0.009201000444591045,920.7000122070312,17.770999908447266,27071.4609375,9427.6875,0.0,0.0
"['2019', '10', '30']",1572408000.0,55.060001373291016,184.69216918945312,1.1114816665649414,1493.199951171875,0.009186999872326851,926.5999755859375,17.815000534057617,27186.689453125,9205.7265625,0.0,0.0
"['2019', '10', '31']",1572494400.0,54.18000030517578,183.96693420410156,1.1154489517211914,1511.4000244140625,0.009267999790608883,930.0,18.013999938964844,27046.23046875,9199.5849609375,0.0,0.0
"['2019', '11', '01']",1572580800.0,56.20000076293945,183.96990966796875,1.1157102584838867,1508.0,0.009243999607861042,950.2999877929688,18.003999710083008,27347.359375,9261.1044921875,0.0,0.0
"['2019', '11', '03']",1572753600.0,,,,1515.0999755859375,,954.7999877929688,18.1200008392334,,9235.3544921875,0.0,0.0
"['2019', '11', '04']",1572843600.0,56.540000915527344,186.35519409179688,1.1166571378707886,1508.0,0.009212000295519829,935.0999755859375,18.013999938964844,27462.109375,9412.6123046875,0.0,0.0
"['2019', '11', '05']",1572930000.0,57.22999954223633,189.30416870117188,1.1128545999526978,1480.800048828125,0.009162000380456448,926.7999877929688,17.516000747680664,27492.630859375,9342.52734375,0.0,0.0
"['2019', '11', '06']",1573016400.0,56.349998474121094,191.59384155273438,1.107419729232788,1490.199951171875,0.009185999631881714,928.2999877929688,17.558000564575195,27492.560546875,9360.8798828125,0.0,0.0
"['2019', '11', '07']",1573102800.0,57.150001525878906,187.97653198242188,1.1070396900177002,1464.199951171875,0.009151999838650227,910.5999755859375,16.969999313354492,27674.80078125,9267.5615234375,0.0,0.0
"['2019', '11', '08']",1573189200.0,57.2400016784668,184.2114715576172,1.1019697189331055,1461.300048828125,0.009165000170469284,889.4000244140625,16.783000946044922,27681.240234375,8804.880859375,0.0,0.0
"['2019', '11', '10']",1573362000.0,,,,1461.800048828125,,892.0999755859375,16.80500030517578,,9055.5263671875,0.0,0.0
"['2019', '11', '11']",1573448400.0,56.86000061035156,185.48965454101562,1.102244257926941,1455.5,0.00917499978095293,877.2999877929688,16.761999130249023,27691.490234375,8757.7880859375,0.0,0.0
"['2019', '11', '12']",1573534800.0,56.79999923706055,186.84341430664062,1.1035456657409668,1452.0999755859375,0.009181000292301178,866.5999755859375,16.677000045776367,27691.490234375,8815.662109375,0.0,0.0
"['2019', '11', '13']",1573621200.0,57.119998931884766,188.2587432861328,1.1012367010116577,1461.699951171875,0.009196000173687935,871.5,16.898000717163086,27783.58984375,8808.2626953125,0.0,0.0
"['2019', '11', '14']",1573707600.0,56.77000045776367,185.9996337890625,1.1013215780258179,1471.800048828125,0.009228000417351723,879.7999877929688,17.01300048828125,27781.9609375,8708.0947265625,0.0,0.0
"['2019', '11', '15']",1573794000.0,57.720001220703125,180.52117919921875,1.1020498275756836,1467.300048828125,0.009189000353217125,891.5,16.933000564575195,28004.890625,8491.9921875,0.0,0.0
"['2019', '11', '17']",1573966800.0,,,,1470.0999755859375,,894.5,16.96500015258789,,8577.9755859375,0.0,0.0
"['2019', '11', '18']",1574053200.0,57.04999923706055,180.55960083007812,1.105509877204895,1470.9000244140625,0.009204000234603882,892.2000122070312,16.985000610351562,28036.220703125,8309.2861328125,0.0,0.0
"['2019', '11', '19']",1574139600.0,55.209999084472656,177.45555114746094,1.1072357892990112,1473.300048828125,0.009227000176906586,909.0999755859375,17.10300064086914,27934.01953125,8206.1455078125,0.0,0.0
"['2019', '11', '20']",1574226000.0,57.11000061035156,175.69833374023438,1.1080001592636108,1473.300048828125,0.009217999875545502,917.2000122070312,17.100000381469727,27821.08984375,8027.26806640625,0.0,0.0
"['2019', '11', '21']",1574312400.0,58.58000183105469,161.4627227783203,1.1078859567642212,1463.0999755859375,0.009213999845087528,914.7000122070312,17.049999237060547,27766.2890625,7642.75,0.0,0.0
"['2019', '11', '22']",1574398800.0,57.77000045776367,150.26817321777344,1.1065863370895386,1463.0999755859375,0.009216000325977802,889.7999877929688,16.985000610351562,27875.619140625,7296.57763671875,0.0,0.0
"['2019', '11', '24']",1574571600.0,,,,1460.4000244140625,,894.5,16.8799991607666,,7047.9169921875,0.0,0.0
"['2019', '11', '25']",1574658000.0,58.0099983215332,146.47653198242188,1.1022562980651855,1456.5999755859375,0.009185999631881714,897.5,16.871000289916992,28066.470703125,7146.1337890625,0.0,0.0
"['2019', '11', '26']",1574744400.0,58.40999984741211,148.96505737304688,1.1014429330825806,1459.800048828125,0.009180000051856041,908.7999877929688,17.030000686645508,28121.6796875,7218.37109375,0.0,0.0
"['2019', '11', '27']",1574830800.0,58.11000061035156,153.0105438232422,1.1022562980651855,1453.4000244140625,0.009134000167250633,898.2000122070312,16.91200065612793,28164.0,7531.66357421875,0.0,0.0
"['2019', '11', '28']",1574917200.0,,151.7175750732422,1.1004853248596191,,,,,,7463.10595703125,0.0,0.0
"['2019', '11', '29']",1575003600.0,,155.3041534423828,1.101176142692566,,,,,28051.41015625,7761.24365234375,0.0,0.0
"['2019', '12', '01']",1575176400.0,,,,1468.0,,899.4000244140625,17.059999465942383,,7424.29248046875,0.0,0.0
"['2019', '12', '02']",1575262800.0,55.959999084472656,149.0591583251953,1.1019041538238525,1462.300048828125,0.009182999841868877,897.2999877929688,16.836000442504883,27783.0390625,7321.98828125,0.0,0.0
"['2019', '12', '03']",1575349200.0,56.099998474121094,147.9564208984375,1.1079105138778687,1478.199951171875,0.009216999635100365,909.2000122070312,17.125,27502.810546875,7320.1455078125,0.0,0.0
"['2019', '12', '04']",1575435600.0,58.43000030517578,146.74774169921875,1.1085245609283447,1474.0,0.009185999631881714,899.5,16.797000885009766,27649.779296875,7252.03466796875,0.0,0.0
"['2019', '12', '05']",1575522000.0,58.43000030517578,149.24899291992188,1.108303427696228,1476.9000244140625,0.009201000444591045,898.5,16.941999435424805,27677.7890625,7448.3076171875,0.0,0.0
"['2019', '12', '06']",1575608400.0,59.20000076293945,149.19444274902344,1.1105434894561768,1459.0999755859375,0.009215000085532665,896.7999877929688,16.481000900268555,28015.060546875,7546.99658203125,0.0,0.0
"['2019', '12', '08']",1575781200.0,,,,1463.9000244140625,,897.2000122070312,16.614999771118164,,7564.34521484375,0.0,0.0
"['2019', '12', '09']",1575867600.0,59.02000045776367,148.22515869140625,1.105888843536377,1459.300048828125,0.009208999574184418,896.4000244140625,16.531999588012695,27909.599609375,7400.8994140625,0.0,0.0
"['2019', '12', '10']",1575954000.0,59.2400016784668,146.2670440673828,1.106499433517456,1462.5999755859375,0.009201000444591045,920.5,16.59600067138672,27881.720703125,7278.11962890625,0.0,0.0
"['2019', '12', '11']",1576040400.0,58.7599983215332,143.60800170898438,1.1092746257781982,1469.4000244140625,0.009219000115990639,937.4000244140625,16.743999481201172,27911.30078125,7217.42724609375,0.0,0.0
"['2019', '12', '12']",1576126800.0,59.18000030517578,145.60400390625,1.1135857105255127,1466.699951171875,0.009147999808192253,942.7000122070312,16.844999313354492,28132.05078125,7243.13427734375,0.0,0.0
"['2019', '12', '13']",1576213200.0,60.06999969482422,144.9447479248047,1.1186057329177856,1475.5999755859375,0.009147999808192253,926.7000122070312,16.91200065612793,28135.380859375,7269.6845703125,0.0,0.0
"['2019', '12', '15']",1576386000.0,,,,1478.4000244140625,,928.7000122070312,16.979999542236328,,7152.3017578125,0.0,0.0
"['2019', '12', '16']",1576472400.0,60.209999084472656,133.61402893066406,1.1124460697174072,1475.0,0.009134000167250633,929.2999877929688,17.018999099731445,28235.890625,6932.48046875,0.0,0.0
"['2019', '12', '17']",1576558800.0,60.939998626708984,122.60388946533203,1.1136974096298218,1474.5999755859375,0.009154999628663063,927.7999877929688,16.97800064086914,28267.16015625,6640.51513671875,0.0,0.0
"['2019', '12', '18']",1576645200.0,60.93000030517578,133.09219360351562,1.115138053894043,1472.5999755859375,0.009146000258624554,933.7000122070312,16.952999114990234,28239.279296875,7276.802734375,0.0,0.0
"['2019', '12', '19']",1576731600.0,61.220001220703125,129.32113647460938,1.1115927696228027,1478.199951171875,0.00916799996048212,933.5,17.058000564575195,28376.9609375,7202.84423828125,0.0,0.0
"['2019', '12', '20']",1576818000.0,60.439998626708984,129.06605529785156,1.1125946044921875,1474.699951171875,0.00915099959820509,912.0999755859375,17.128000259399414,28455.08984375,7218.81640625,0.0,0.0
"['2019', '12', '22']",1576990800.0,,,,1482.0999755859375,,919.0,17.25,,7511.5888671875,0.0,0.0
"['2019', '12', '23']",1577077200.0,60.52000045776367,128.6140899658203,1.1079840660095215,1482.5,0.009158000349998474,936.7000122070312,17.402999877929688,28551.529296875,7355.62841796875,0.0,0.0
"['2019', '12', '24']",1577163600.0,,129.0638885498047,1.109385371208191,,,,,28515.44921875,7322.5322265625,0.0,0.0
"['2019', '12', '25']",1577250000.0,,126.45462799072266,1.1090162992477417,,,,,,7275.15576171875,0.0,0.0
"['2019', '12', '26']",1577336400.0,61.68000030517578,126.36122131347656,1.1095454692840576,1509.300048828125,0.009134000167250633,952.0999755859375,17.893999099731445,28621.390625,7238.966796875,0.0,0.0
"['2019', '12', '27']",1577422800.0,61.720001220703125,127.21461486816406,1.110111951828003,1513.800048828125,0.009146999567747116,949.2999877929688,17.849000930786133,28645.259765625,7290.08837890625,0.0,0.0
"['2019', '12', '29']",1577595600.0,,,,1517.0,0.009173000231385231,956.0999755859375,17.875,,7422.65283203125,0.0,0.0
"['2019', '12', '30']",1577682000.0,61.68000030517578,132.63348388671875,1.1182304620742798,1514.5,0.009193000383675098,957.7000122070312,17.908000946044922,28462.140625,7292.9951171875,0.0,0.0
"['2019', '12', '31']",1577768400.0,61.060001373291016,129.61085510253906,1.120229721069336,1519.5,0.009213999845087528,971.4000244140625,17.827999114990234,28538.439453125,7193.59912109375,27.0,0.0
"['2020', '01', '01']",1577854800.0,,130.802001953125,1.1220825910568237,,,,,,7200.17431640625,0.0,0.0
"['2020', '01', '02']",1577941200.0,61.18000030517578,127.41018676757812,1.1220825910568237,1524.5,0.009216999635100365,978.5999755859375,17.965999603271484,28868.80078125,6985.47021484375,0.0,0.0
"['2020', '01', '03']",1578027600.0,63.04999923706055,134.17172241210938,1.1171437501907349,1549.199951171875,0.00926200021058321,984.5,18.06800079345703,28634.880859375,7344.88427734375,17.0,0.0
"['2020', '01', '05']",1578200400.0,,,,1571.5999755859375,,989.2999877929688,18.21500015258789,,7411.3173828125,15.0,0.0
"['2020', '01', '06']",1578286800.0,63.27000045776367,144.3041534423828,1.1161960363388062,1566.199951171875,0.00922400038689375,960.4000244140625,18.097000122070312,28703.380859375,7769.21923828125,0.0,0.0
"['2020', '01', '07']",1578373200.0,62.70000076293945,143.5439910888672,1.1197994947433472,1571.800048828125,0.009216999635100365,966.0,18.31599998474121,28583.6796875,8163.6923828125,0.0,0.0
"['2020', '01', '08']",1578459600.0,59.61000061035156,141.2581329345703,1.1154738664627075,1557.4000244140625,0.009158000349998474,959.0,18.08799934387207,28745.08984375,8079.86279296875,0.0,0.0
"['2020', '01', '09']",1578546000.0,59.560001373291016,138.9792022705078,1.1113210916519165,1551.699951171875,0.00913199968636036,967.0999755859375,17.860000610351562,28956.900390625,7879.0712890625,0.0,0.0
"['2020', '01', '10']",1578632400.0,59.040000915527344,143.96377563476562,1.1111111640930176,1557.5,0.009131000377237797,981.2000122070312,18.033000946044922,28823.76953125,8166.55419921875,0.0,0.0
"['2020', '01', '12']",1578805200.0,,,,1560.0999755859375,0.009160500019788742,981.7000122070312,18.075000762939453,,8192.494140625,0.0,0.0
"['2020', '01', '13']",1578891600.0,58.08000183105469,144.22659301757812,1.1116669178009033,1548.4000244140625,0.009097999893128872,977.2999877929688,17.926000595092773,28907.05078125,8144.1943359375,1.0,0.0
"['2020', '01', '14']",1578978000.0,58.22999954223633,165.9553680419922,1.1135733127593994,1542.4000244140625,0.009108000434935093,982.2000122070312,17.673999786376953,28939.669921875,8827.7646484375,0.0,0.0
"['2020', '01', '15']",1579064400.0,57.810001373291016,166.23068237304688,1.113089919090271,1552.0999755859375,0.009112999774515629,1020.4000244140625,17.92300033569336,29030.220703125,8807.0107421875,1.0,1.0
"['2020', '01', '16']",1579150800.0,58.52000045776367,164.39100646972656,1.1154004335403442,1549.0,0.009093999862670898,995.7000122070312,17.875,29297.640625,8723.7861328125,0.0,0.0
"['2020', '01', '17']",1579237200.0,58.540000915527344,170.7799530029297,1.1139578819274902,1558.800048828125,0.009092999622225761,1019.4000244140625,18.01300048828125,29348.099609375,8929.0380859375,5.0,0.0
"['2020', '01', '19']",1579410000.0,,,,1557.0,0.009102500043809414,1030.4000244140625,18.040000915527344,,8706.2451171875,136.0,1.0
"['2020', '01', '20']",1579496400.0,,167.12051391601562,1.1094592809677124,,,,,,8657.642578125,20.0,0.0
"['2020', '01', '21']",1579582800.0,58.34000015258789,169.69715881347656,1.109693169593811,1556.4000244140625,0.009122000075876713,1002.0,17.750999450683594,29196.0390625,8745.89453125,153.0,3.0
"['2020', '01', '22']",1579669200.0,56.7400016784668,168.29415893554688,1.108561396598816,1555.300048828125,0.009112999774515629,1015.7999877929688,17.770999908447266,29186.26953125,8680.8759765625,142.0,11.0
"['2020', '01', '23']",1579755600.0,55.59000015258789,162.92855834960938,1.1096439361572266,1564.5999755859375,0.009140999987721443,1001.7000122070312,17.773000717163086,29160.08984375,8406.515625,97.0,0.0
"['2020', '01', '24']",1579842000.0,54.189998626708984,163.05117797851562,1.1055220365524292,1571.0999755859375,0.009163999930024147,1005.2000122070312,18.05699920654297,28989.73046875,8445.4345703125,266.0,9.0
"['2020', '01', '26']",1580014800.0,52.63999938964844,,,1581.9000244140625,0.009215500205755234,1004.5,18.21500015258789,,8596.830078125,673.0,15.0
"['2020', '01', '27']",1580101200.0,53.13999938964844,170.93089294433594,1.1025358438491821,1576.800048828125,0.009190999902784824,985.9000244140625,18.0,28535.80078125,8909.8193359375,797.0,25.0
"['2020', '01', '28']",1580187600.0,53.47999954223633,176.37033081054688,1.101976990699768,1569.199951171875,0.009171999990940094,990.0999755859375,17.402000427246094,28722.849609375,9358.58984375,1767.0,25.0
"['2020', '01', '29']",1580274000.0,53.33000183105469,175.0503387451172,1.1022562980651855,1569.800048828125,0.009178999811410904,968.5999755859375,17.430999755859375,28734.44921875,9316.6298828125,1480.0,26.0
"['2020', '01', '30']",1580360400.0,52.13999938964844,184.6904754638672,1.1016855239868164,1583.5,0.009200000204145908,977.0999755859375,17.95199966430664,28859.439453125,9508.9931640625,1756.0,38.0
"['2020', '01', '31']",1580446800.0,51.560001373291016,180.16017150878906,1.1029127836227417,1582.9000244140625,0.009235999546945095,959.2000122070312,17.972000122070312,28256.029296875,9350.529296875,2003.0,43.0
"['2020', '02', '02']",1580619600.0,51.0099983215332,,,1594.0,0.009246500208973885,967.9000244140625,18.075000762939453,,9344.365234375,2608.0,46.0
"['2020', '02', '03']",1580706000.0,50.11000061035156,189.8650665283203,1.1089794635772705,1577.199951171875,0.009208999574184418,968.0,17.639999389648438,28399.810546875,9293.521484375,2818.0,57.0
"['2020', '02', '04']",1580792400.0,49.61000061035156,189.2506103515625,1.1062926054000854,1550.4000244140625,0.009138000197708607,963.4000244140625,17.527999877929688,28807.630859375,9180.962890625,3243.0,65.0
"['2020', '02', '05']",1580878800.0,50.75,204.23023986816406,1.1047282218933105,1557.800048828125,0.00911100022494793,984.4000244140625,17.569000244140625,29290.849609375,9613.423828125,3907.0,66.0
"['2020', '02', '06']",1580965200.0,50.95000076293945,212.33908081054688,1.1002310514450073,1565.0999755859375,0.009097999893128872,964.7000122070312,17.788999557495117,29379.76953125,9729.8017578125,3751.0,72.0
"['2020', '02', '07']",1581051600.0,50.31999969482422,222.72607421875,1.0982975959777832,1568.5999755859375,0.009116999804973602,966.5999755859375,17.665000915527344,29102.509765625,9795.943359375,3218.0,73.0
"['2020', '02', '09']",1581224400.0,49.7599983215332,,,1577.5999755859375,0.00913699995726347,970.7000122070312,17.71500015258789,,10116.673828125,2619.0,89.0
"['2020', '02', '10']",1581310800.0,49.56999969482422,223.522705078125,1.0949305295944214,1574.699951171875,0.009119000285863876,964.2999877929688,17.757999420166016,29276.8203125,9856.611328125,2988.0,97.0
"['2020', '02', '11']",1581397200.0,49.939998626708984,235.8511962890625,1.0913456678390503,1565.5999755859375,0.009115000255405903,970.9000244140625,17.572999954223633,29276.33984375,10208.236328125,2565.0,108.0
"['2020', '02', '12']",1581483600.0,51.16999816894531,265.4061279296875,1.091941475868225,1567.4000244140625,0.009087000042200089,964.5,17.47800064086914,29551.419921875,10326.0546875,2072.0,97.0
"['2020', '02', '13']",1581570000.0,51.41999816894531,268.0992736816406,1.0875948667526245,1575.0999755859375,0.009108000434935093,971.9000244140625,17.600000381469727,29423.310546875,10214.3798828125,15151.0,255.0
"['2020', '02', '14']",1581656400.0,52.04999923706055,284.2174987792969,1.0845986604690552,1582.699951171875,0.009112000465393066,966.0,17.71500015258789,29398.080078125,10312.1162109375,4215.0,13.0
"['2020', '02', '16']",1581829200.0,52.18000030517578,,,1585.0999755859375,0.009118500165641308,968.9000244140625,17.690000534057617,,9934.43359375,2162.0,142.0
"['2020', '02', '17']",1581915600.0,,266.3634338378906,1.0841753482818604,,,,,,9690.142578125,2067.0,106.0
"['2020', '02', '18']",1582002000.0,52.04999923706055,281.944580078125,1.0840108394622803,1600.0,0.009115000255405903,991.2999877929688,18.131000518798828,29232.189453125,10141.99609375,1995.0,98.0
"['2020', '02', '19']",1582088400.0,53.290000915527344,259.76397705078125,1.079540491104126,1607.5,0.008975000120699406,1001.7000122070312,18.29199981689453,29348.029296875,9633.38671875,1864.0,139.0
"['2020', '02', '20']",1582174800.0,53.779998779296875,257.949462890625,1.081009864807129,1616.5999755859375,0.008934999816119671,976.2000122070312,18.30900001525879,29219.98046875,9608.4755859375,532.0,116.0
"['2020', '02', '21']",1582261200.0,53.380001068115234,265.6006164550781,1.078799843788147,1644.5999755859375,0.008969999849796295,973.4000244140625,18.520999908447266,28992.41015625,9686.44140625,996.0,119.0
"['2020', '02', '23']",1582434000.0,52.08000183105469,,,1667.0999755859375,0.008971000090241432,977.9000244140625,18.6299991607666,,9924.515625,1008.0,104.0
"['2020', '02', '24']",1582520400.0,51.43000030517578,265.2164306640625,1.0839051008224487,1672.4000244140625,0.009038999676704407,971.7000122070312,18.868000030517578,27960.80078125,9650.1748046875,527.0,156.0
"['2020', '02', '25']",1582606800.0,49.900001525878906,247.81759643554688,1.0849199295043945,1646.9000244140625,0.009093999862670898,929.7999877929688,18.183000564575195,27081.359375,9341.705078125,793.0,79.0
"['2020', '02', '26']",1582693200.0,48.72999954223633,225.68026733398438,1.0881996154785156,1640.0,0.009083000011742115,912.2999877929688,17.826000213623047,26957.58984375,8820.5224609375,863.0,64.0
"['2020', '02', '27']",1582779600.0,46.810001373291016,226.75338745117188,1.0885894298553467,1643.0999755859375,0.009129500016570091,904.7000122070312,17.81999969482422,25766.640625,8784.494140625,1106.0,38.0
"['2020', '02', '28']",1582866000.0,47.09000015258789,226.760498046875,1.0997228622436523,1642.5,0.009261500090360641,905.5,17.658000946044922,25409.359375,8672.455078125,1264.0,57.0
"['2020', '03', '01']",1583038800.0,44.56999969482422,,,1564.0999755859375,0.00929300021380186,851.5999755859375,16.55500030517578,,8562.4541015625,1821.0,58.0
"['2020', '03', '02']",1583125200.0,44.7599983215332,230.56979370117188,1.1051311492919922,1566.699951171875,0.009241499938070774,864.7000122070312,16.386999130249023,26703.3203125,8869.669921875,2044.0,67.0
"['2020', '03', '03']",1583211600.0,46.75,224.47962951660156,1.1144047975540161,1594.800048828125,0.009355000220239162,859.4000244140625,16.679000854492188,25917.41015625,8787.7861328125,1797.0,72.0
"['2020', '03', '04']",1583298000.0,47.18000030517578,224.51797485351562,1.118067979812622,1644.4000244140625,0.009296000003814697,869.2999877929688,17.128999710083008,27090.859375,8755.24609375,2212.0,84.0
"['2020', '03', '05']",1583384400.0,46.779998779296875,229.2681884765625,1.113908290863037,1643.0,0.009422499686479568,875.2000122070312,17.187000274658203,26121.279296875,9078.7626953125,2239.0,80.0
"['2020', '03', '06']",1583470800.0,45.900001525878906,243.5253143310547,1.1223849058151245,1668.0,0.009496999904513359,865.7000122070312,17.341999053955078,25864.779296875,9122.5458984375,2856.0,103.0
